group,run_id,period,feature,mean,std,p05,p50,p95,num_obs,frac_nan,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
big,run_20250905_152857_2b239554,2022,corp_bond_spread,1.2120050806085936,1.3903949159004765,-1.110557557057958,1.3951149758450068,3.74288849740302,251,0.0,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,returns,-0.0355850865666019,1.421824585825634,-2.106006399947015,0.0627953407537352,1.7309182652963198,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,pce_price_index,1.93552732127228,0.2315351399050143,1.6365862477047544,1.8959010997990615,2.411199030539839,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,unemployment_rate,-1.776035828824137,0.3663030615966613,-2.47038593052365,-1.749315738981389,-1.1598846932046405,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,nonfarm_payrolls,1.8473066882903793,0.1324331569652628,1.635586087451058,1.8392909606976635,2.0765575560575673,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,industrial_production,2.0768254012227287,0.3907495303246893,1.6947404625299702,1.959881683501655,2.993013075510747,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,capacity_utilization,1.8973150169945456,0.5184939704686037,0.8203276903677061,1.9334399883836717,2.7160903087890143,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,housing_starts,-0.8614475676905458,0.7626312726624997,-1.893177427586214,-0.9163416641618578,0.2257147826783208,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,building_permits,-1.049160716280125,1.0284229688495945,-2.289415126367844,-1.1777798737811105,1.9333660904183056,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,consumer_confidence,-0.7377005491567268,1.3239220011775208,-3.139556626185803,-0.6930093475279531,1.3320285981627344,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,fed_funds,0.4928258559116693,0.958600611911446,-0.8956990721476848,0.6997449684276964,1.9849303651448928,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,epu_index,-0.209492837282268,1.2161671551376556,-1.3925460072238436,-0.3728015208240134,2.81295719269649,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,t10y2y_spread,0.7469806936246784,0.9736461093241529,-0.5084408495595408,0.5449013911948282,2.987880930585767,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,t10y3m_spread,1.2478839583056578,0.9291419307583108,-0.1850306851568406,1.289231702202077,2.655979731082173,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,returns,-0.0016292383418973,1.0476669176537017,-1.7904532742125785,0.0571973004181639,1.5298968049970196,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,pce_price_index,1.5912518207108928,0.4757330936727902,0.9675605078649095,1.5427948111214822,2.4425759223549512,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,unemployment_rate,-1.045293498264206,0.6970634786524545,-2.515493725671911,-0.932057097010358,0.2027190471764178,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,nonfarm_payrolls,1.6816744621548965,0.1096648547991564,1.518369914677525,1.6779112923767292,1.8780547625994557,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,industrial_production,1.48519476370143,0.4163465306175486,0.6052156114928627,1.5886641644202013,2.0419628377324854,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,capacity_utilization,-1.0196061615509109,1.2312314592078646,-2.8996845537827283,-1.180563809047127,1.3226349881054824,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,housing_starts,1.24587039123669,0.7099493981503269,0.1678056236704619,1.0853088527982453,2.371211967491088,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,building_permits,1.4117092708422057,0.9658389781236666,0.3066361801664103,1.2263568080592264,3.2218492218632884,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,retail_sales,1.6320506364514702,0.4910345823488286,0.7328590312611998,1.499996429718347,2.3817389809323104,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,durable_orders,0.0808367592898975,0.8510821683544573,-1.5423604526991972,0.1874267870302563,0.947206701470607,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,consumer_confidence,-0.1762734011056594,1.3756703759443032,-2.6027302726004,-0.3541178418287617,2.135583268308534,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,fed_funds,-0.6155705956487519,2.010551962409245,-4.419409823717415,0.0782187914516993,1.4719860402048472,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,epu_index,0.1493497198816549,1.3645473577721643,-0.985621280443776,-0.3433271993300973,3.2674393522760803,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,t10y2y_spread,-0.5525555579570255,1.5902353301426977,-2.028914720209883,-1.0756945631142585,3.467309534374886,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,t10y3m_spread,-1.1686495357214528,0.5644065607532041,-1.9513889216788725,-1.1053175726652262,-0.3394103437396674,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,returns,0.0076314970972961,0.968197252913306,-1.4952866540098089,-0.0004096423396853,1.5234459684304993,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,pce_price_index,1.4308473669404458,0.4319415390100234,0.5253275627202704,1.5499657709929795,2.0373015511743806,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,unemployment_rate,1.7849106247410509,0.9934636681342398,-0.8445050117803531,2.104419381345647,2.5993125961030756,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,nonfarm_payrolls,-0.4518230289776025,1.5948198872435149,-2.7815810583866245,-0.1945512899322611,1.4387109878138469,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,industrial_production,-1.8116271263059085,0.7287033556229761,-2.736380329803788,-1.8914957624631965,-0.195796671504817,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,capacity_utilization,-1.991288784996468,0.3302649526237563,-2.6634577563175243,-1.9294170955207863,-1.5701217471327458,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,housing_starts,0.4238625117528199,0.9737269297904264,-1.2496076434284706,0.6382590958092401,1.851621720782645,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,building_permits,0.3011927565217878,1.054383275475241,-1.2564091588713384,0.3084705378234236,1.8224388416552817,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,retail_sales,1.3033300750706691,1.2586778555592215,-1.324024096437059,1.3568873970162252,3.459577161019883,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,durable_orders,-1.201767183953801,0.4191021096442227,-1.8065939064590604,-1.1170066165881314,-0.5640401295794549,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,consumer_confidence,-1.749429186458557,0.9107657243282395,-3.4019574569681255,-1.709689628099089,-0.7245275206201276,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,fed_funds,-1.7759165242663335,0.9868723542850384,-2.8983417933053803,-1.938976330543784,0.5276655332210883,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,epu_index,0.5574635370941979,1.3943437517579274,-0.8454034336372459,0.3056629379293731,3.098865923742183,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,t10y2y_spread,1.887299267530248,0.6620351495715441,1.1371162811673508,1.729714698198454,3.2138183811691645,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,t10y3m_spread,1.1776666754334777,1.1087985150586184,-1.3981674515582654,1.399840166349648,2.6314112138478007,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,hy_ccc_spread,0.9482009402831096,0.7678193352533672,0.1019659965932935,0.7271615058143317,2.5974681726035853,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,corp_bond_spread,1.0848728113992814,0.8555588160485796,-0.2960060162950079,0.8815169514206284,2.82373663460872,248,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,returns,-0.0791967070329689,1.5134589516188492,-2.536063881059339,0.0120028607244657,2.234051923991529,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,pce_price_index,1.5512571460040714,0.6566132364264679,-0.6040516629823997,1.7419998248889563,2.141579723153138,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,unemployment_rate,2.108073785425187,0.5593462627216027,1.1479088981825096,2.1622241247317033,2.950505548709173,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,nonfarm_payrolls,-1.0516884219432807,1.7781223934950328,-3.0045240974051923,-2.118579276246262,1.605433760318145,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,industrial_production,-1.5920207161312878,1.659002897880333,-3.651010245867545,-2.1409433081763205,1.2997936994390928,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,capacity_utilization,-1.633486011439147,1.7535898907116658,-3.7987026451758834,-2.211387255425985,1.515142824451562,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,housing_starts,-1.6513856693257087,0.4590204441630943,-2.501663891851381,-1.6244687211555182,-0.7518004348312037,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,building_permits,-1.5740795170173376,0.6058253521548504,-2.189991433494584,-1.7393073205693548,0.1523157165098325,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,retail_sales,-0.4106460666574041,1.8998415024442816,-4.11289602435022,0.2537396405814938,1.2298500308978126,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,durable_orders,-0.6993889750715894,1.7285725475030826,-3.060520326193483,-0.6850188895649804,2.755728523098781,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,consumer_confidence,-1.5443563602606436,0.6995179519592176,-2.397714372317254,-1.7607590882457071,0.1310261459770959,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,fed_funds,-2.015038642827727,0.7185250479163962,-3.234019563306826,-1.9568037637954572,-1.06559051627977,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,epu_index,0.972874186277682,1.699494932974926,-0.5292448581653038,0.0767826662675673,4.451954820305919,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,t10y2y_spread,1.4604042458688196,0.8215605714476483,0.4928412004825565,1.2166376192899824,2.7654628710601616,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,t10y3m_spread,1.6319094841499755,0.5420752414234713,0.8258869236899982,1.608728406072562,2.4747311663812877,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,hy_ccc_spread,2.0600867207441667,0.961483131606711,0.974946612654926,1.981630934842299,3.968300710169684,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,corp_bond_spread,1.8918611908759628,1.006823891411792,0.4885081498677165,1.7899930589181092,3.853405818441546,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,returns,-0.053228969329974,1.289199070204932,-2.1629323823388025,0.038511540177069,1.7846174104910602,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,pce_price_index,1.8969976604524048,0.4689692868457921,1.260528646203004,1.913332250340142,2.6445234913976043,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,unemployment_rate,-1.3054201345894276,0.5701361265141794,-2.202205299816304,-1.2990276574349957,-0.6834662156043921,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,nonfarm_payrolls,1.8376777704392344,0.3652814057302346,1.3142244086614372,1.7507315985659937,2.498192447970206,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,industrial_production,1.5756026671470225,0.448290424245354,0.781799364092913,1.565572686077488,2.341485853540296,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,capacity_utilization,1.377831365904166,0.297615143023571,0.9192684564551952,1.384597319901206,1.9549642766533188,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,housing_starts,0.4755516953086852,1.1329571408598087,-1.343043968177172,0.4923129808023126,2.4337156201390355,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,building_permits,0.7730852422273136,1.1254347173211132,-1.277077447864292,0.6781128643146561,2.2679283826577548,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,retail_sales,1.6900810223289682,0.3049761931041921,1.1968841567193882,1.6505454411415186,2.179435934696487,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,durable_orders,1.2017985493964125,0.7196888054013734,0.3160145301225985,1.040968445839947,2.572620609158313,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,consumer_confidence,-0.4800886575983681,1.3966025420675376,-2.827347005752498,-0.5184138949080209,1.785269643453309,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,fed_funds,-1.5115742583022378,1.0711407930056185,-3.224117259065233,-1.2907859980337215,0.2564676778676084,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,epu_index,-0.4915009810485016,0.9898383474725624,-1.3984726258846352,-0.5645114321306859,2.1885236664344476,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,t10y2y_spread,-0.1476168936739341,1.337856023588442,-2.7046586287686423,0.7058321290663057,1.2928758037540833,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,t10y3m_spread,-0.2485172974220935,1.1591396301276455,-2.283628796759867,0.2688332624747419,1.045344677832945,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,hy_ccc_spread,-0.1253817707009544,1.7558577284403862,-2.0986268723659256,-0.429607362744974,2.958385884367576,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,corp_bond_spread,-0.204760873124343,1.7414185380056038,-2.3012218621238985,-0.5506476447260493,2.858490096641301,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,returns,-0.0416871568696322,1.1641065311758851,-1.8892526669766032,-0.0963638930500528,1.743189805987372,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,pce_price_index,0.3130367065357324,0.993824147579598,-1.7101544212245,0.6877053779004354,1.4818790495910328,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,unemployment_rate,-1.5071105844903423,0.3551828012692242,-1.9439848350627105,-1.6030556117837698,-0.6520701018539088,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,nonfarm_payrolls,1.6758603469583115,0.1035711270208929,1.5035987898942618,1.669556164682262,1.8488587114493704,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,industrial_production,-1.0799238567317253,1.099748637909735,-2.4029316247619574,-1.2052805298879907,1.3795591591685998,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,capacity_utilization,-1.3525323910317375,1.0990885769836831,-2.7424485161769527,-1.347095725090654,1.173469528214103,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,housing_starts,0.6733746464091686,1.2032318122721308,-2.0660820241451865,0.8572118425638178,2.278573472390318,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,building_permits,1.1401277974059938,1.3194560865906362,-0.1618788819326877,0.3504143878823792,3.574048770939508,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,retail_sales,1.3071394259861695,0.8164039265172811,-0.1707142381879301,1.6081273019223332,2.567957255227537,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,durable_orders,-0.5669815049527301,0.4889532548133852,-1.525609154557947,-0.5939510429393455,0.3449523807647476,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,consumer_confidence,0.8203291405362725,1.3637998390542874,-1.4190811395626923,0.989074227387011,3.2717806564927936,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,fed_funds,1.4359657638205297,0.7671732241369499,-0.0339780302294161,1.5122277300304527,2.786415636598975,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,epu_index,0.2653759566297985,1.0784984052722593,-1.3425192914552735,0.2145760774061796,2.2733465511608766,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,t10y2y_spread,-1.0466149394153494,0.8059809766036431,-2.535481481223797,-0.677338793660843,0.2111759143177493,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,t10y3m_spread,-0.7764616416340697,1.0363415880359823,-3.0228446363582355,-0.3913777380552488,0.6312208083957851,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,hy_ccc_spread,1.7871796323333098,0.7429916784167192,0.7365617160195354,1.7824369632871502,2.9787832055934955,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,corp_bond_spread,1.4882130071610795,0.9381833386335996,0.0828486705286241,1.3414545447859054,3.1301821095400593,252,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,returns,-0.0390165204723776,1.499606648859656,-2.367511698062567,0.0953862255068618,1.4467878110343309,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,pce_price_index,1.3728266340649151,0.8159794724007203,-0.2467877699959777,1.7459654282938353,2.2689550957601874,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,unemployment_rate,1.0160471681753258,2.311676355894507,-1.4910067954704973,0.341038103749842,5.465986462941773,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,nonfarm_payrolls,-0.5295842696106131,2.161582589130071,-4.1649038404744205,-0.5398875113398005,1.9053037253089704,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,industrial_production,-1.5160494053662203,1.8173493670401424,-5.213842020437855,-1.0731184974836472,0.2083117624545285,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,capacity_utilization,-1.4631620328746944,1.701046513500004,-4.866820020595062,-1.1396257314293208,0.3337924800560046,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,housing_starts,0.4341665599233726,1.552417685988897,-2.6732579496686597,0.7629953242542103,2.7729790305761415,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,building_permits,0.2126553248872666,1.385655539879146,-3.060923882768475,0.8455355950363928,1.608111585806326,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,retail_sales,-0.0072024664105148,2.0401084913200744,-4.722332166997836,0.8895383008618736,1.3798285154118726,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,durable_orders,-0.3901154625867963,1.78613648598058,-3.6623645348560574,0.4042093815133578,1.8655521617155104,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,consumer_confidence,-0.8564260607319647,1.5524495975323336,-3.4698153014245534,-1.0870506849096808,1.2965333707926567,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,fed_funds,-1.6700680809341408,0.7252489118353497,-3.0804922794475957,-1.508668176177945,-0.7503942992669855,253,0.0,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
