group,run_id,period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p,model,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
big,run_20250905_141737_cb3d4b26,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,1987,0.1343873517786561,0.0843873517786561,-0.0299751721322536,0.0247635170817375,0.0184815116226673,0.0029199065174907,0.1234486166007905,26.48710958081963,2.6530254639365845e-07,2.9588614856534092,0.0854080598600235,29.632635384481297,3.6758263286309315e-07,LSTM,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,1998,0.0,-0.05,,0.3334154784679413,0.3299939036369324,0.0164996962994337,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,1998,0.0039682539682539,-0.046031746031746,-0.0296637061983346,0.1045895889401435,0.0845444500446319,0.0042535765096545,0.0060714285714285,18.685813668056543,1.5412491730805425e-05,0.0080000211334664,0.9287299806793412,18.599195248984444,9.14610257517984e-05,LSTM,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2001,0.0,-0.05,,0.1588324755430221,0.1566631197929382,0.0078331567347049,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,Transformer,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2001,0.0685483870967741,0.0185483870967741,-0.025322625413537,0.0255022931051223,0.0214906957368961,0.0014784979931711,0.0641935483870967,1.6179771690328366,0.203374073307154,0.7002532229904875,0.4026986207372698,1.7431710622874736,0.4182878148434221,GARCH,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2001,0.0080645161290322,-0.0419354838709677,-0.0271371509879827,0.6046536564826965,0.49856898188591,0.0249866861850023,0.009758064516129,13.954276236021975,0.0001873110928102,0.0162933912645185,0.8984294672917086,18.22933616154913,0.0001100398394664,LSTM,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2008,0.0316205533596837,-0.0183794466403162,-0.0053783906623721,0.1243703737854957,0.1083940342068672,0.0060442802496254,0.0309584980237154,2.057937164431977,0.1514150272768269,38.746093420890006,4.826752774773906e-10,40.76583596308108,1.4054363941895014e-09,Transformer,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2008,0.0869565217391304,0.0369565217391304,-0.0399156846106052,0.0453075886856525,0.0334250361398338,0.0026122837159661,0.0807608695652173,6.017490956133272,0.0141647705870407,4.215137047765893,0.0400648296788677,10.312362449093172,0.0057636678665527,GARCH,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2008,0.1027667984189723,0.0527667984189723,-0.0404027327895164,0.0425186455249786,0.0314344577491283,0.002767615718767,0.0949901185770751,11.518480494304155,0.000689076923688,5.995567377625588,0.0143418677310544,17.62879420803893,0.000148578502354,LSTM,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2011,0.0,-0.05,,0.0876616612076759,0.0854645818471908,0.004273229278624,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2011,0.0873015873015873,0.0373015873015872,-0.0252717807888984,0.0272502167554757,0.0217486207319915,0.0016557860864245,0.0810714285714285,6.097225401327278,0.013539430301558,0.6320102174560288,0.426618910364453,6.809729214781927,0.0332113163443729,GARCH,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2011,0.123015873015873,0.073015873015873,-0.0261718872934579,0.022157609462738,0.0189167838543653,0.0019872870761901,0.1132142857142856,20.469897722813258,6.057650070198333e-06,0.0098706326317298,0.9208595408625186,20.640272752464057,3.2962619655833915e-05,LSTM,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2015,0.0,-0.05,,0.0810453593730926,0.0802234932780265,0.0040111751295626,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2015,0.0753968253968253,0.0253968253968253,-0.0188548434525728,0.0186031514207985,0.0156743880350934,0.0011248325950111,0.0703571428571428,2.9808420438341012,0.0842554278386686,0.2331803341278893,0.6291756203354034,3.2685415423400395,0.1950945880367771,GARCH,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2015,0.0357142857142857,-0.0142857142857142,-0.0237627662718296,0.0325658023357391,0.0273123197257518,0.0016463978681713,0.0346428571428571,1.197365746122578,0.2738488171296745,4.648836283922422,0.0310746070264727,5.816498099201411,0.0545711977255061,LSTM,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2020,0.0039525691699604,-0.0460474308300395,-0.1198405548930168,0.1266125291585922,0.1246378868818283,0.0062449071556329,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,Transformer,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2020,0.0592885375494071,0.0092885375494071,-0.0427189022302627,0.0408444897009126,0.0303070724666532,0.0025230917209376,0.0558596837944663,0.4348417396568256,0.5096226936193818,1.1956207848179352,0.2741987023450939,1.6503633564977689,0.4381553819308883,GARCH,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2020,0.1225296442687747,0.0725296442687747,-0.0364470779895782,0.0306253284215927,0.0249176640063524,0.003583813784644,0.1127766798418972,20.310506601665814,6.583805808144768e-06,1.4516611438251956,0.2282615948768588,21.92155886663845,1.736976627766209e-05,LSTM,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2022,0.0,-0.05,,0.1844631731510162,0.18359936773777,0.0091799683868885,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,Transformer,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2022,0.0876494023904382,0.0376494023904382,-0.0283144172281026,0.0276947262138736,0.0236865712820745,0.0016860107615197,0.0813844621513944,6.177718997325899,0.012936894760989,0.6409746097717747,0.4233580970834496,6.8999527067381266,0.0317463870642907,GARCH,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2022,0.1553784860557769,0.1053784860557768,-0.0238776318728923,0.020771786570549,0.0170144531875848,0.0021925291512161,0.1423406374501991,38.58848757242294,5.232666261604371e-10,0.2829932843727346,0.5947459902118057,39.10736264701963,3.2206542219461126e-09,LSTM,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,1987,0.0,-0.05,,0.4391210675239563,0.4357775747776031,0.0217888783663511,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,1987,0.1027667984189723,0.0527667984189723,-0.0344190560281276,0.0261660106480121,0.0202243775129318,0.0026914356276392,0.094990118577075,11.518480494304155,0.000689076923688,2.0949361492326437,0.1477878857131179,13.728162979645989,0.0010446415259098,LSTM,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,1998,0.0,-0.05,,0.3938330709934234,0.3905165791511535,0.0195258315652608,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2001,0.0,-0.05,,0.1496541053056717,0.1468744575977325,0.0073437229730188,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,Transformer,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2001,0.0685483870967741,0.0185483870967741,-0.025322625413537,0.0255022931051223,0.0214906957368961,0.0014784979931711,0.0641935483870967,1.6179771690328366,0.203374073307154,0.7002532229904875,0.4026986207372698,1.7431710622874736,0.4182878148434221,GARCH,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2001,0.0080645161290322,-0.0419354838709677,-0.0271371509879827,0.4563644826412201,0.3915432393550873,0.0196294747292995,0.009758064516129,13.954276236021975,0.0001873110928102,0.0162933912645185,0.8984294672917086,18.22933616154913,0.0001100398394664,LSTM,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2008,0.0,-0.05,,0.1558108180761337,0.150501474738121,0.0075250738300383,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2008,0.0869565217391304,0.0369565217391304,-0.0399156846106052,0.0453075886856525,0.0334250361398338,0.0026122837159661,0.0807608695652173,6.017490956133272,0.0141647705870407,4.215137047765893,0.0400648296788677,10.312362449093172,0.0057636678665527,GARCH,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2008,0.067193675889328,0.017193675889328,-0.0432460382580757,0.1282001286745071,0.06477852165699,0.0040439926087856,0.0629743083003952,1.428116625633598,0.2320720522290499,2.461724182890724,0.1166506728858108,3.9266550857839073,0.1403904874498529,LSTM,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2011,0.0,-0.05,,0.0623206198215484,0.0591652356088161,0.002958261873573,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2011,0.0873015873015873,0.0373015873015872,-0.0252717807888984,0.0272502167554757,0.0217486207319915,0.0016557860864245,0.0810714285714285,6.097225401327278,0.013539430301558,0.6320102174560288,0.426618910364453,6.809729214781927,0.0332113163443729,GARCH,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2011,0.0992063492063492,0.0492063492063492,-0.0279310289770364,0.0230554528534412,0.0197400376200675,0.0019682531710714,0.0917857142857142,10.112608403857022,0.0014725839963317,0.9904847196630118,0.3196239336292081,11.209902930863151,0.0036795991276762,LSTM,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2015,0.0,-0.05,,0.1802727431058883,0.1797617673873901,0.008988088928163,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2015,0.0753968253968253,0.0253968253968253,-0.0188548434525728,0.0186031514207985,0.0156743880350934,0.0011248325950111,0.0703571428571428,2.9808420438341012,0.0842554278386686,0.2331803341278893,0.6291756203354034,3.2685415423400395,0.1950945880367771,GARCH,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2015,0.0238095238095238,-0.0261904761904761,-0.0280789267271757,0.3716150820255279,0.2012857049703598,0.0103162657469511,0.0239285714285714,4.4770573250245755,0.0343528206448315,8.167522291503488,0.0042647124994579,12.590285177548544,0.0018452461628801,LSTM,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2020,0.0,-0.05,,0.4326186180114746,0.4060207605361938,0.0203010383993387,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2020,0.0592885375494071,0.0092885375494071,-0.0427189022302627,0.0408444897009126,0.0303070724666532,0.0025230917209376,0.0558596837944663,0.4348417396568256,0.5096226936193818,1.1956207848179352,0.2741987023450939,1.6503633564977689,0.4381553819308883,GARCH,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2020,0.0988142292490118,0.0488142292490118,-0.0403114408254623,0.0343494191765785,0.0281227119266986,0.0033170944079756,0.0914328063241106,10.006672668932408,0.0015597406399109,0.1275628201114545,0.7209724958656553,10.240171223968478,0.0059755112977277,LSTM,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2022,0.0,-0.05,,0.0999587625265121,0.0959590375423431,0.0047979522496461,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,Transformer,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2022,0.0876494023904382,0.0376494023904382,-0.0283144172281026,0.0276947262138736,0.0236865712820745,0.0016860107615197,0.0813844621513944,6.177718997325899,0.012936894760989,0.6409746097717747,0.4233580970834496,6.8999527067381266,0.0317463870642907,GARCH,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2022,0.1513944223107569,0.1013944223107569,-0.0241872891783714,0.021130409091711,0.0173460319638252,0.002232733881101,0.1387549800796812,36.11623148646478,1.858919914610057e-09,0.1496974597527072,0.6988246443678243,36.492376739192835,1.1906416629408812e-08,LSTM,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,1987,0.0158102766798418,-0.0341897233201581,-0.0945653617382049,0.0454614125192165,0.0418775416910648,0.0028838873840868,0.0167292490118577,8.396734825690384,0.003758955951977,4.130104763110296,0.0421267427704328,12.456189848800276,0.0019732074275424,Transformer,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,1987,0.0039525691699604,-0.0460474308300395,-0.2046693116426468,0.1666941344738006,0.1140667721629142,0.005979498848319,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,LSTM,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,1998,0.0,-0.05,,0.1816119700670242,0.1793173551559448,0.0089658685028553,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,1998,0.0158730158730158,-0.0341269841269841,-0.0395749621093273,0.0333719700574874,0.0295886266976594,0.0016509535489603,0.0167857142857142,8.32608508568998,0.0039079787533421,4.12243048489561,0.0423182396589224,12.37799383980188,0.0020518839252806,LSTM,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2001,0.0604838709677419,0.0104838709677419,-0.021760644391179,0.0397924184799194,0.0307046547532081,0.0019092379370704,0.0569354838709677,0.5394106880698779,0.4626770590620056,1.145918291619567,0.2844052270339642,1.7077832860761406,0.4257548179851014,Transformer,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2001,0.0685483870967741,0.0185483870967741,-0.025322625413537,0.0255022931051223,0.0214906957368961,0.0014784979931711,0.0641935483870967,1.6179771690328366,0.203374073307154,0.7002532229904875,0.4026986207372698,1.7431710622874736,0.4182878148434221,GARCH,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2001,0.0040322580645161,-0.0459677419354838,-0.0280319396406412,0.5581246614456177,0.5191345810890198,0.0259602703154087,0.0061290322580645,18.307532170947542,1.879625259770693e-05,-0.0,1.0,25.338887427449983,3.145795641229335e-06,LSTM,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2008,0.0434782608695652,-0.0065217391304347,-0.0564171783626079,0.127790629863739,0.1178164109587669,0.0071841916069388,0.0416304347826086,0.2365386670374247,0.626717325817737,7.298346645017481,0.0069018091671992,7.521382396307195,0.0232676522572201,Transformer,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2008,0.0869565217391304,0.0369565217391304,-0.0399156846106052,0.0453075886856525,0.0334250361398338,0.0026122837159661,0.0807608695652173,6.017490956133272,0.0141647705870407,4.215137047765893,0.0400648296788677,10.312362449093172,0.0057636678665527,GARCH,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2008,0.075098814229249,0.025098814229249,-0.0423200614750385,0.0653860792517662,0.0455482304096221,0.0034348494373261,0.070088932806324,2.926970068029087,0.0871108387383321,0.1681776292937869,0.6817365105630426,3.149019673127888,0.2071090450863653,LSTM,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2011,0.0,-0.05,,0.1895103007555008,0.1884895712137222,0.0094244787469506,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2011,0.0873015873015873,0.0373015873015872,-0.0252717807888984,0.0272502167554757,0.0217486207319915,0.0016557860864245,0.0810714285714285,6.097225401327278,0.013539430301558,0.6320102174560288,0.426618910364453,6.809729214781927,0.0332113163443729,GARCH,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2011,0.0952380952380952,0.0452380952380952,-0.0277987290173769,0.0232366845011711,0.0194985177367925,0.0018679236527532,0.0882142857142857,8.680821925483665,0.0032157592747375,0.0480079221580569,0.8265666185715104,8.826829053800264,0.0121137449245261,LSTM,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2015,0.0,-0.05,,0.085174836218357,0.0828314870595932,0.0041415742598474,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2015,0.0753968253968253,0.0253968253968253,-0.0188548434525728,0.0186031514207985,0.0156743880350934,0.0011248325950111,0.0703571428571428,2.9808420438341012,0.0842554278386686,0.2331803341278893,0.6291756203354034,3.2685415423400395,0.1950945880367771,GARCH,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2015,0.0158730158730158,-0.0341269841269841,-0.0316267982125282,0.0707124918699264,0.0464044958353042,0.0024821781553328,0.0167857142857142,8.32608508568998,0.0039079787533421,4.12243048489561,0.0423182396589224,12.37799383980188,0.0020518839252806,LSTM,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2020,0.0,-0.05,,0.3603881895542145,0.3489401638507843,0.0174470078200101,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2020,0.0592885375494071,0.0092885375494071,-0.0427189022302627,0.0408444897009126,0.0303070724666532,0.0025230917209376,0.0558596837944663,0.4348417396568256,0.5096226936193818,1.1956207848179352,0.2741987023450939,1.6503633564977689,0.4381553819308883,GARCH,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2020,0.1106719367588932,0.0606719367588932,-0.0387598238885402,0.0290418397635221,0.0234963148832321,0.0033623506315052,0.1021047430830039,14.79654205909648,0.0001197548926481,1.278912533590065,0.2581013292073217,16.207939433348116,0.0003023365622231,LSTM,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2022,0.0,-0.05,,0.0886963084340095,0.0851275026798248,0.0042563746683299,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,Transformer,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2022,0.0876494023904382,0.0376494023904382,-0.0283144172281026,0.0276947262138736,0.0236865712820745,0.0016860107615197,0.0813844621513944,6.177718997325899,0.012936894760989,0.6409746097717747,0.4233580970834496,6.8999527067381266,0.0317463870642907,GARCH,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2022,0.1115537848605577,0.0615537848605577,-0.0248291213065385,0.0297016557306051,0.0238752420991659,0.0019231685437262,0.1028984063745019,15.06250381273992,0.0001040089490216,2.366248057245029,0.1239847197842169,17.563229274321262,0.0001535299897338,LSTM,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,0.0,-0.05,,0.3548946976661682,0.3541199266910553,0.0177059955894947,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,0.0039525691699604,-0.0460474308300395,-0.2046693116426468,0.1666941344738006,0.1140667721629142,0.005979498848319,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,LSTM,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,0.0,-0.05,,0.2641515135765075,0.2628783583641052,0.0131439175456762,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
